AD_ID,CPM,VIEWS,CLICKS,ACTIONS,CHANNEL_NAME,DATE
11614,2.53,175,34,1,entertainment_channel_28,2024-12-19
11615,2.17,1454,264,38,business_channel_28,2024-12-18
11616,2.48,876,114,2,sports_channel_6,2024-12-16
11617,2.25,1839,195,73,sports_channel_31,2024-11-29
11618,15.74,436,19,0,entertainment_channel_34,2024-10-09
11619,2.13,980,49,2,education_channel_6,2024-10-17
11620,3.11,606,43,2,sports_channel_10,2024-11-25
11621,7.93,423,36,4,entertainment_channel_15,2024-12-12
11622,23.6,185,28,8,sports_channel_31,2024-10-03
11623,2.45,1507,78,3,travel_channel_34,2024-10-25
11624,9.87,711,79,2,entertainment_channel_34,2024-10-08
11625,8.74,579,47,3,education_channel_8,2024-11-09
11626,6.8,717,99,7,sports_channel_10,2024-12-18
11627,9.07,209,11,0,business_channel_35,2024-10-22
11628,15.74,320,61,13,travel_channel_8,2024-10-23
11629,1.11,2000,241,9,business_channel_34,2024-11-11
11630,80.93,30,3,0,news_channel_17,2024-10-04
11631,3.44,268,17,2,travel_channel_34,2024-10-29
11632,4.8,413,56,10,lifestyle_channel_17,2024-11-25
11633,4.99,449,14,0,lifestyle_channel_17,2024-10-17
11634,1.24,2000,535,11,business_channel_34,2024-10-10
11635,3.39,596,33,0,travel_channel_30,2024-10-22
11636,1.82,881,84,23,travel_channel_4,2024-10-23
11637,9.78,127,2,0,business_channel_12,2024-12-11
11638,3.52,1056,17,3,travel_channel_30,2024-12-12
11639,92.31,64,0,0,news_channel_33,2024-10-11
11640,9.0,681,53,0,business_channel_27,2024-10-18
11641,9.06,443,87,2,tech_channel_36,2024-11-29
11642,4.1,812,76,1,travel_channel_34,2024-11-26
11643,1.94,619,84,10,travel_channel_16,2024-12-30
11644,9.38,368,34,0,business_channel_18,2024-11-20
11645,3.95,980,53,15,sports_channel_10,2024-10-03
11646,6.06,133,21,0,business_channel_35,2024-10-23
11647,8.5,756,84,0,entertainment_channel_15,2024-12-07
11648,7.54,558,4,0,entertainment_channel_28,2024-10-05
11649,1.71,231,7,1,news_channel_19,2024-12-27
11650,5.72,354,21,3,news_channel_26,2024-10-15
11651,55.7,86,18,0,tech_channel_36,2024-11-28
11652,5.35,788,22,2,business_channel_18,2024-10-14
11653,8.77,572,137,1,travel_channel_8,2024-11-07
11654,6.98,519,31,4,tech_channel_21,2024-10-26
11655,6.55,628,64,0,travel_channel_40,2024-11-28
11656,2.83,1273,200,7,news_channel_17,2024-11-10
11657,5.18,163,13,0,business_channel_27,2024-11-26
11658,8.42,551,7,0,travel_channel_4,2024-11-07
11659,6.99,416,64,6,business_channel_11,2024-11-29
11660,4.4,572,114,9,education_channel_45,2024-12-14
11661,1.47,1698,41,1,tech_channel_36,2024-11-14
11662,4.55,262,28,1,tech_channel_30,2024-12-21
11663,1.84,1174,101,0,education_channel_49,2024-11-22
11664,5.48,146,22,0,tech_channel_21,2024-10-22
11665,5.38,635,57,4,business_channel_12,2024-11-23
11666,7.98,619,120,8,entertainment_channel_23,2024-10-25
11667,3.35,710,90,29,entertainment_channel_34,2024-11-24
11668,2.44,2000,96,0,education_channel_8,2024-10-19
11669,1.09,1217,15,2,sports_channel_15,2024-12-14
11670,79.61,119,7,0,travel_channel_40,2024-10-20
11671,3.35,281,33,5,entertainment_channel_23,2024-11-07
11672,9.84,482,61,6,news_channel_14,2024-10-24
11673,9.26,215,3,0,travel_channel_30,2024-12-17
11674,1.77,1614,172,30,entertainment_channel_15,2024-10-22
11675,9.58,241,8,0,lifestyle_channel_18,2024-10-18
11676,1.83,1446,127,5,business_channel_35,2024-11-11
11677,5.7,884,87,4,travel_channel_40,2024-12-19
11678,9.13,131,3,0,business_channel_5,2024-10-22
11679,8.82,69,9,1,business_channel_12,2024-10-16
11680,9.06,345,59,13,travel_channel_40,2024-10-17
11681,2.66,663,7,0,travel_channel_40,2024-10-24
11682,3.88,549,10,0,tech_channel_30,2024-11-29
11683,1.2,660,142,1,travel_channel_40,2024-12-31
11684,3.12,1202,165,1,entertainment_channel_28,2024-11-24
11685,9.19,117,11,0,sports_channel_6,2024-12-15
11686,70.21,93,10,0,entertainment_channel_15,2024-12-29
11687,2.38,919,244,33,sports_channel_31,2024-11-14
11688,5.56,320,31,1,business_channel_18,2024-11-05
11689,4.69,700,48,9,travel_channel_8,2024-10-28
11690,3.59,693,22,1,tech_channel_30,2024-12-11
11691,5.16,183,26,2,education_channel_6,2024-10-13
11692,7.02,286,12,0,tech_channel_32,2024-11-10
11693,2.56,908,37,2,education_channel_8,2024-10-14
11694,1.5,737,34,0,business_channel_27,2024-12-11
11695,8.05,272,5,1,business_channel_34,2024-10-25
11696,2.35,627,24,4,business_channel_28,2024-10-16
11697,3.01,1002,78,2,news_channel_19,2024-11-10
11698,1.95,2000,159,21,business_channel_5,2024-12-14
11699,2.73,435,15,2,travel_channel_16,2024-11-02
11700,9.79,219,31,0,lifestyle_channel_17,2024-11-18
11701,3.95,1287,68,19,business_channel_18,2024-11-09
11702,3.18,683,29,5,news_channel_33,2024-12-06
11703,9.53,382,4,0,travel_channel_16,2024-12-24
11704,4.19,636,109,19,business_channel_5,2024-12-15
11705,1.25,915,39,8,travel_channel_30,2024-12-24
11706,8.51,598,80,6,business_channel_49,2024-12-10
11707,3.64,683,69,3,education_channel_8,2024-10-16
11708,3.27,542,54,10,business_channel_11,2024-10-02
11709,3.57,285,29,3,sports_channel_10,2024-10-14
11710,4.14,847,89,9,news_channel_21,2024-12-28
11711,57.72,58,8,0,business_channel_18,2024-12-03
11712,3.27,1188,133,0,travel_channel_34,2024-12-24
11713,4.95,489,34,2,travel_channel_40,2024-10-28
11714,4.25,642,47,2,news_channel_33,2024-12-03
11715,6.61,573,45,6,business_channel_11,2024-10-14
11716,4.75,330,16,2,sports_channel_10,2024-12-10
11717,5.93,817,14,2,tech_channel_30,2024-12-24
11718,8.51,137,7,0,business_channel_28,2024-10-03
11719,9.3,653,49,0,business_channel_11,2024-11-13
11720,4.98,474,24,0,business_channel_34,2024-10-09
11721,2.04,418,55,0,business_channel_22,2024-10-03
11722,1.79,1729,76,6,lifestyle_channel_30,2024-11-13
11723,1.23,1527,213,11,travel_channel_16,2024-11-27
11724,2.67,387,52,7,sports_channel_10,2024-12-26
11725,54.71,72,2,0,business_channel_11,2024-12-20
11726,54.64,60,1,0,business_channel_5,2024-10-08
11727,12.04,441,72,0,travel_channel_40,2024-10-06
11728,7.96,349,60,9,lifestyle_channel_35,2024-12-17
11729,2.45,185,3,0,entertainment_channel_34,2024-12-27
11730,3.02,495,73,6,business_channel_5,2024-12-25
11731,7.13,140,21,3,business_channel_18,2024-11-23
11732,72.04,73,6,1,entertainment_channel_34,2024-11-22
11733,9.81,355,67,2,news_channel_21,2024-11-23
11734,95.42,138,12,0,education_channel_45,2024-10-31
11735,18.39,147,11,0,travel_channel_4,2024-12-26
11736,7.26,625,18,0,travel_channel_20,2024-10-12
11737,5.84,237,11,0,lifestyle_channel_5,2024-11-22
11738,3.58,912,36,1,travel_channel_20,2024-10-07
11739,5.71,458,68,23,tech_channel_21,2024-10-08
11740,39.62,123,5,0,business_channel_34,2024-12-19
11741,7.69,137,1,0,business_channel_18,2024-12-05
11742,8.85,542,39,4,business_channel_49,2024-11-24
11743,1.33,727,26,2,news_channel_21,2024-12-16
11744,2.68,688,49,3,business_channel_22,2024-10-16
11745,6.28,304,9,1,travel_channel_40,2024-12-09
11746,2.23,331,11,0,news_channel_33,2024-11-06
11747,15.18,149,8,0,news_channel_19,2024-12-14
11748,8.04,506,60,5,business_channel_49,2024-10-26
11749,3.54,630,25,1,news_channel_17,2024-10-09
11750,5.21,319,12,0,lifestyle_channel_30,2024-11-19
11751,6.3,947,87,6,tech_channel_21,2024-11-13
11752,1.34,1997,87,3,news_channel_21,2024-12-26
11753,44.27,117,12,0,sports_channel_6,2024-10-30
11754,1.81,2000,128,1,news_channel_33,2024-11-23
11755,37.36,243,14,2,lifestyle_channel_35,2024-10-19
11756,27.67,252,22,0,lifestyle_channel_5,2024-10-17
11757,5.53,791,33,4,entertainment_channel_23,2024-10-20
11758,2.01,1952,528,56,entertainment_channel_34,2024-11-17
11759,89.87,48,5,0,news_channel_14,2024-10-02
11760,1.95,686,70,7,tech_channel_21,2024-10-03
11761,26.48,81,10,0,news_channel_33,2024-10-08
11762,4.0,849,58,3,entertainment_channel_21,2024-11-20
11763,72.29,68,5,0,travel_channel_49,2024-12-14
11764,82.5,34,2,0,tech_channel_36,2024-12-19
11765,3.82,580,22,0,news_channel_26,2024-10-25
11766,16.73,49,0,0,lifestyle_channel_35,2024-11-07
11767,9.49,329,5,0,business_channel_49,2024-11-24
11768,7.21,388,17,1,tech_channel_36,2024-11-23
11769,99.99,116,3,0,entertainment_channel_23,2024-11-15
11770,5.96,1015,46,1,sports_channel_6,2024-12-08
11771,4.17,443,6,0,travel_channel_34,2024-12-02
11772,4.93,1212,135,47,business_channel_5,2024-12-21
11773,2.75,408,61,8,travel_channel_4,2024-11-07
11774,6.25,135,8,1,business_channel_35,2024-10-20
11775,6.63,402,10,0,business_channel_5,2024-10-05
11776,7.65,554,144,50,business_channel_35,2024-11-25
11777,1.72,575,70,13,lifestyle_channel_30,2024-11-10
11778,9.36,482,59,21,sports_channel_31,2024-11-05
11779,3.92,522,29,0,tech_channel_32,2024-10-28
11780,75.3,22,0,0,tech_channel_30,2024-11-28
11781,1.11,1213,40,11,lifestyle_channel_17,2024-10-17
11782,78.18,106,9,0,lifestyle_channel_30,2024-12-22
11783,1.25,1487,69,5,business_channel_22,2024-11-24
11784,88.45,63,5,0,tech_channel_30,2024-11-03
11785,8.19,547,101,0,business_channel_49,2024-11-23
11786,9.54,511,31,0,travel_channel_49,2024-10-30
11787,3.47,1005,81,4,sports_channel_31,2024-12-29
11788,7.41,731,16,1,entertainment_channel_34,2024-11-29
11789,2.87,542,33,3,entertainment_channel_23,2024-12-23
11790,3.31,1152,42,2,tech_channel_36,2024-11-05
11791,8.33,637,6,1,education_channel_6,2024-10-03
11792,8.87,673,105,17,tech_channel_2,2024-10-02
11793,9.69,451,26,1,tech_channel_30,2024-11-07
11794,6.96,452,42,5,travel_channel_34,2024-10-15
11795,9.98,628,71,1,sports_channel_6,2024-11-03
11796,4.66,183,1,0,sports_channel_15,2024-10-04
11797,3.65,951,8,0,news_channel_14,2024-11-10
11798,9.31,174,17,2,news_channel_14,2024-12-25
11799,1.39,2000,126,27,news_channel_17,2024-10-03
11800,7.58,163,14,2,entertainment_channel_15,2024-11-09
11801,4.25,153,4,0,education_channel_8,2024-11-01
11802,8.01,228,60,2,lifestyle_channel_35,2024-12-02
11803,3.8,316,30,1,travel_channel_20,2024-11-08
11804,1.94,1717,225,36,education_channel_49,2024-10-03
11805,7.9,473,95,0,business_channel_49,2024-12-08
11806,3.86,374,42,5,education_channel_6,2024-10-19
11807,65.62,25,2,0,news_channel_33,2024-12-06
11808,26.16,309,51,4,travel_channel_4,2024-11-17
11809,1.53,1638,381,6,lifestyle_channel_35,2024-10-11
11810,6.42,694,61,13,travel_channel_20,2024-11-24
11811,58.98,27,2,0,tech_channel_2,2024-10-06
11812,6.05,440,71,3,news_channel_19,2024-11-23
11813,7.73,179,24,4,sports_channel_10,2024-11-27
11814,5.23,472,39,2,travel_channel_20,2024-12-11
11815,6.67,673,88,5,travel_channel_40,2024-11-17
11816,97.86,136,13,1,lifestyle_channel_17,2024-12-01
11817,3.82,580,52,0,news_channel_17,2024-10-04
11818,8.62,429,24,4,news_channel_4,2024-11-22
11819,7.61,153,2,0,entertainment_channel_15,2024-12-28
11820,6.82,256,22,2,sports_channel_15,2024-12-17
11821,2.45,1042,28,2,business_channel_35,2024-10-15
11822,17.33,235,44,0,education_channel_8,2024-12-10
11823,3.1,1671,178,6,travel_channel_49,2024-11-02
11824,14.85,520,36,1,education_channel_45,2024-11-22
11825,80.07,72,4,0,news_channel_14,2024-10-18
11826,4.6,605,67,21,travel_channel_30,2024-11-06
11827,59.26,82,1,0,news_channel_33,2024-12-06
11828,36.26,101,0,0,travel_channel_40,2024-10-30
11829,8.56,530,56,2,entertainment_channel_23,2024-10-19
11830,4.64,526,47,2,business_channel_11,2024-10-09
11831,2.64,206,38,2,education_channel_47,2024-10-20
11832,9.13,303,34,1,news_channel_21,2024-12-11
11833,24.5,49,2,0,entertainment_channel_23,2024-11-08
11834,1.87,1770,149,6,travel_channel_4,2024-11-09
11835,7.74,213,6,0,sports_channel_10,2024-11-14
11836,3.66,1101,269,1,sports_channel_10,2024-11-27
11837,9.06,157,8,0,lifestyle_channel_17,2024-12-02
11838,9.91,284,6,0,sports_channel_10,2024-10-11
11839,8.11,575,17,0,tech_channel_2,2024-11-14
11840,7.3,684,95,1,lifestyle_channel_35,2024-11-17
11841,50.12,149,6,0,entertainment_channel_15,2024-10-22
11842,1.49,1614,149,2,news_channel_19,2024-11-07
11843,3.63,244,35,0,news_channel_21,2024-12-14
11844,2.89,773,84,7,business_channel_18,2024-11-16
11845,59.53,120,3,0,travel_channel_8,2024-11-27
11846,71.35,158,13,1,business_channel_35,2024-10-06
11847,71.5,50,5,1,travel_channel_34,2024-10-31
11848,4.78,790,87,3,tech_channel_2,2024-10-05
11849,4.13,340,48,5,entertainment_channel_21,2024-12-02
11850,8.15,547,64,16,business_channel_22,2024-10-06
11851,6.09,675,116,9,travel_channel_30,2024-10-15
11852,1.87,1112,107,23,news_channel_21,2024-10-31
11853,6.27,658,105,2,business_channel_49,2024-12-17
11854,16.84,304,40,1,news_channel_4,2024-10-23
11855,4.41,343,37,9,tech_channel_32,2024-12-06
11856,8.74,146,7,0,business_channel_12,2024-12-31
11857,3.93,385,23,0,sports_channel_10,2024-11-01
11858,3.42,1154,182,0,sports_channel_15,2024-10-10
11859,4.38,168,16,1,sports_channel_15,2024-11-22
11860,97.69,102,7,0,entertainment_channel_23,2024-11-25
11861,4.38,408,22,2,travel_channel_8,2024-11-15
11862,8.47,615,107,6,sports_channel_15,2024-12-13
11863,7.28,290,17,0,business_channel_12,2024-11-01
11864,5.82,328,30,9,travel_channel_16,2024-12-06
11865,43.36,97,7,0,lifestyle_channel_5,2024-10-10
11866,6.93,181,3,0,lifestyle_channel_30,2024-12-01
11867,3.51,779,131,26,lifestyle_channel_18,2024-11-15
11868,7.66,641,101,3,lifestyle_channel_5,2024-12-26
11869,2.06,974,83,10,business_channel_22,2024-10-06
11870,3.49,1260,193,42,sports_channel_31,2024-11-18
11871,1.43,2000,95,1,education_channel_8,2024-11-24
11872,5.95,664,22,1,entertainment_channel_34,2024-11-27
11873,6.04,466,79,10,business_channel_18,2024-10-24
11874,5.48,165,20,2,tech_channel_21,2024-10-25
11875,5.4,665,103,5,news_channel_26,2024-12-20
11876,9.87,246,10,2,business_channel_49,2024-10-19
11877,6.18,533,31,0,lifestyle_channel_35,2024-10-25
11878,90.94,43,3,0,business_channel_18,2024-12-14
11879,2.27,918,50,11,education_channel_6,2024-10-05
11880,9.89,249,23,1,lifestyle_channel_17,2024-12-23
11881,8.96,310,20,5,lifestyle_channel_5,2024-12-09
11882,29.18,98,1,0,news_channel_19,2024-12-01
11883,9.01,83,2,0,news_channel_17,2024-10-31
11884,1.7,1325,51,0,sports_channel_15,2024-12-02
11885,6.11,385,30,0,travel_channel_8,2024-11-25
11886,5.79,480,77,5,business_channel_35,2024-11-30
11887,9.14,172,5,0,travel_channel_40,2024-12-23
11888,68.8,155,30,0,business_channel_5,2024-10-23
11889,40.5,157,16,0,travel_channel_4,2024-12-05
11890,7.12,386,5,0,business_channel_49,2024-12-18
11891,70.75,63,2,0,sports_channel_10,2024-10-11
11892,3.23,1114,87,2,travel_channel_20,2024-12-30
11893,9.85,510,26,4,entertainment_channel_15,2024-12-09
11894,7.74,126,7,0,entertainment_channel_23,2024-10-15
11895,6.5,576,59,1,sports_channel_10,2024-10-29
11896,94.64,66,5,0,business_channel_34,2024-11-13
11897,1.18,1737,304,22,education_channel_49,2024-10-11
11898,1.75,895,59,1,tech_channel_30,2024-10-15
11899,5.26,550,34,4,tech_channel_2,2024-10-09
11900,54.73,216,3,0,news_channel_17,2024-12-28
11901,6.22,758,59,30,news_channel_21,2024-11-07
11902,7.97,70,9,1,sports_channel_10,2024-11-27
11903,1.62,1253,248,51,travel_channel_16,2024-11-04
11904,3.83,237,4,0,tech_channel_36,2024-10-21
11905,75.91,21,0,0,business_channel_22,2024-11-29
11906,7.78,664,93,10,lifestyle_channel_17,2024-12-07
11907,7.07,702,73,20,tech_channel_2,2024-10-14
11908,7.86,945,57,11,travel_channel_34,2024-12-28
11909,16.82,406,89,2,lifestyle_channel_18,2024-12-21
11910,14.93,69,1,0,business_channel_12,2024-12-04
11911,7.36,587,42,1,entertainment_channel_28,2024-10-23
11912,5.99,173,13,1,travel_channel_8,2024-12-30
11913,8.98,198,35,4,business_channel_18,2024-12-26
11914,9.51,290,42,1,sports_channel_15,2024-11-19
11915,8.71,601,120,1,lifestyle_channel_5,2024-11-28
11916,6.74,812,40,1,entertainment_channel_21,2024-11-14
11917,50.67,23,1,0,business_channel_49,2024-12-13
11918,5.04,200,10,0,education_channel_45,2024-10-15
11919,24.35,288,12,1,lifestyle_channel_17,2024-11-17
11920,4.46,610,26,4,business_channel_49,2024-12-30
11921,8.99,245,19,0,lifestyle_channel_5,2024-12-10
11922,6.86,208,5,0,business_channel_12,2024-11-05
11923,7.87,494,42,3,sports_channel_10,2024-12-05
11924,7.52,782,106,14,entertainment_channel_23,2024-12-20
11925,7.54,597,70,2,travel_channel_40,2024-12-09
11926,2.02,1488,191,42,sports_channel_6,2024-11-20
11927,4.66,551,128,19,business_channel_34,2024-11-16
11928,16.13,147,7,0,entertainment_channel_21,2024-11-27
11929,8.88,643,38,2,business_channel_11,2024-11-11
11930,67.05,43,0,0,lifestyle_channel_18,2024-11-07
11931,2.93,414,16,1,travel_channel_49,2024-11-07
11932,5.85,616,109,11,news_channel_33,2024-12-31
11933,9.13,101,3,0,travel_channel_30,2024-12-16
11934,4.16,264,12,0,entertainment_channel_15,2024-12-01
11935,7.62,147,8,0,tech_channel_32,2024-11-02
11936,8.06,300,15,0,lifestyle_channel_17,2024-10-28
11937,7.42,412,26,1,business_channel_5,2024-12-09
11938,1.81,2000,113,3,news_channel_19,2024-10-24
11939,4.61,1270,186,7,business_channel_18,2024-10-06
11940,5.66,592,91,1,news_channel_26,2024-10-20
11941,4.6,812,45,2,news_channel_26,2024-11-12
11942,6.19,140,15,0,news_channel_33,2024-12-05
11943,30.19,34,1,0,tech_channel_32,2024-10-17
11944,8.46,595,66,12,business_channel_18,2024-10-15
11945,5.83,647,93,2,education_channel_49,2024-11-27
11946,85.56,37,1,0,business_channel_49,2024-10-16
11947,33.46,116,2,0,tech_channel_32,2024-12-20
11948,7.33,646,142,6,business_channel_18,2024-11-22
11949,8.12,822,123,19,sports_channel_5,2024-12-14
11950,7.65,387,57,5,travel_channel_4,2024-11-07
11951,1.6,1209,75,1,entertainment_channel_21,2024-12-03
11952,6.74,490,15,2,lifestyle_channel_17,2024-12-12
11953,2.31,573,69,8,sports_channel_31,2024-10-31
11954,3.01,1271,62,2,business_channel_18,2024-11-21
11955,5.12,697,65,14,business_channel_5,2024-12-03
11956,9.18,353,34,4,lifestyle_channel_17,2024-12-01
11957,2.22,1417,127,2,tech_channel_32,2024-10-17
11958,56.0,28,1,0,tech_channel_21,2024-12-05
11959,9.69,224,7,0,entertainment_channel_15,2024-11-20
11960,9.29,357,49,2,business_channel_22,2024-10-14
11961,70.17,106,10,0,sports_channel_31,2024-12-08
11962,6.59,322,56,6,tech_channel_36,2024-10-29
11963,4.57,818,88,10,entertainment_channel_15,2024-10-15
11964,9.11,571,222,22,travel_channel_20,2024-10-23
11965,4.95,293,5,0,news_channel_21,2024-11-20
11966,1.73,1669,61,9,travel_channel_20,2024-12-13
11967,2.09,1762,260,49,sports_channel_5,2024-11-14
11968,5.42,271,28,0,sports_channel_6,2024-12-28
11969,3.87,680,86,4,business_channel_49,2024-10-07
11970,4.81,909,49,1,news_channel_4,2024-12-17
11971,7.83,108,3,0,travel_channel_20,2024-12-02
11972,8.36,176,31,3,lifestyle_channel_18,2024-12-29
11973,8.24,181,10,0,sports_channel_6,2024-12-23
11974,8.9,352,42,6,business_channel_27,2024-11-19
11975,6.35,703,56,4,travel_channel_49,2024-12-09
11976,9.86,193,22,3,lifestyle_channel_17,2024-11-01
11977,1.6,876,70,5,sports_channel_6,2024-10-05
11978,6.27,325,20,0,lifestyle_channel_35,2024-10-19
11979,6.29,372,18,1,entertainment_channel_34,2024-10-23
11980,90.42,77,10,0,travel_channel_40,2024-12-29
11981,2.88,993,71,9,sports_channel_10,2024-11-11
11982,9.7,295,17,1,entertainment_channel_21,2024-12-13
11983,32.84,127,4,0,tech_channel_36,2024-12-09
11984,90.69,52,5,0,tech_channel_2,2024-10-30
11985,2.87,722,28,1,news_channel_14,2024-10-05
11986,1.18,1916,174,10,entertainment_channel_15,2024-12-18
11987,8.42,500,38,5,education_channel_45,2024-10-15
11988,5.15,796,33,0,tech_channel_2,2024-11-02
11989,1.2,1579,214,3,business_channel_22,2024-10-15
11990,3.08,670,22,6,business_channel_5,2024-10-04
11991,56.52,44,2,1,business_channel_27,2024-12-25
11992,8.86,128,18,0,tech_channel_2,2024-10-27
11993,1.52,1585,192,10,travel_channel_34,2024-11-27
11994,8.73,287,37,2,travel_channel_16,2024-12-18
11995,80.5,38,4,0,travel_channel_34,2024-10-18
11996,4.27,587,5,0,lifestyle_channel_17,2024-11-26
11997,4.67,859,38,0,lifestyle_channel_30,2024-11-25
11998,9.12,293,37,0,lifestyle_channel_30,2024-12-04
11999,9.95,167,20,0,travel_channel_34,2024-11-04
12000,7.06,310,6,0,sports_channel_10,2024-11-16
12001,3.11,1695,47,1,news_channel_17,2024-11-02
12002,3.94,763,43,5,travel_channel_49,2024-12-07
12003,6.22,178,12,2,travel_channel_49,2024-10-17
12004,4.41,1134,32,7,tech_channel_30,2024-10-27
12005,5.15,123,1,0,entertainment_channel_34,2024-12-30
12006,3.75,1118,136,52,business_channel_27,2024-12-04
12007,84.18,114,11,0,education_channel_8,2024-11-28
12008,4.34,1247,35,2,entertainment_channel_23,2024-10-26
12009,6.56,548,28,1,travel_channel_40,2024-11-12
12010,2.89,802,128,27,sports_channel_5,2024-11-03
12011,3.8,265,68,13,tech_channel_36,2024-12-12
12012,5.9,461,15,0,news_channel_14,2024-10-24
12013,1.9,1334,100,6,entertainment_channel_21,2024-12-02
12014,8.18,631,90,16,travel_channel_49,2024-12-19
12015,5.28,354,94,8,sports_channel_10,2024-10-03
12016,8.88,374,54,3,travel_channel_30,2024-11-30
12017,3.48,1163,90,2,lifestyle_channel_30,2024-11-03
